Order ID,Item Name,Quantity
24522,vegetable samosa,1
24523,cauliflower bhajee,1
24523,chicken biryani,1
24523,chicken tikka,1
24523,house white wine 75cl,1
24523,keema naan,2
24523,keema rice,1
24523,madras chicken,1
24523,madras sauce,1
24523,meat samosa,2
24523,mini bhaji,2
24523,peshwari naan,1
24523,sheek kebab (main),1
24524,chicken tikka jalfrezi,1
24524,garlic naan,1
24524,lamb tikka karahi,1
24524,lemon rice,1
24524,peshwari naan,2
24524,saag paneer,1
24524,stuffed paratha,1
24524,tarka dall,1
24524,vindaloo lamb,1
24525,bombay aloo,1
24525,butter chicken,1
24525,naan,2
24525,onion bhaji,1
24525,pilau rice,1
24525,plain papadum,1
24525,sheek kebab,1
24525,vegetable samba,1
24526,bhuna chicken tikka,1
24526,garlic naan,1
24526,vegetable jalfrezi,1
24526,vegetable rice,1
24527,aloo dupiaza,1
24527,aloo gobi,1
24527,aloo mithy,1
24527,bombay aloo,1
24528,chilli paneer,1
24528,dupiaza lamb,1
24528,naan,2
24528,special fried rice,1
24529,chicken tikka jalfrezi,1
24529,dhansak chicken,1
24529,naan,1
24529,plain rice,2
24529,vegetable samba,1
24530,chicken tikka masala,1
24530,chicken tikka sizzler,1
24530,garlic naan,1
24530,keema rice,1
24530,madras chicken,1
24530,pilau rice,2
24530,tandoori mixed grill,1
24531,garlic naan,1
24531,mango chutney,1
24531,mini bhaji,1
24531,pilau rice,1
24531,plain papadum,1
24531,red sauce,1
24531,tandoori chicken masala,1
24532,chicken tikka jalfrezi,1
24532,curry chicken,1
24532,french fries,1
24532,naan,2
24532,peshwari naan,1
24532,pilau rice,1
24532,plain papadum,2
24533,bombay aloo,1
24533,chicken tikka (main),1
24533,dhansak chicken,1
24533,naan,2
24533,sheek kebab,2
24534,butter chicken,1
24534,chicken tikka (main),1
24534,garlic naan,2
24534,mixed raita,1
24535,curry chicken,1
24535,garlic naan,2
24535,korma chicken,1
24535,pilau rice,1
24535,saag aloo,2
24535,saag lamb,1
24535,vegetable rice,1
24536,bombay aloo,1
24536,king prawn biryani,1
24536,korma chicken,3
24536,lamb biryani,2
24536,pilau rice,3
24537,bhuna chicken,1
24537,bombay aloo,1
24537,chapati,1
24537,chicken tikka (main),3
24537,mushroom rice,1
24537,naan,1
24537,pilau rice,1
24537,tandoori chicken masala,1
24538,bombay chicken tikka,1
24538,sheek kebab,1
24538,vegetable rice,1
24539,butter chicken,1
24539,lamb karahi,1
24539,mushroom rice,1
24539,naan,1
24539,paneer sizzler,1
24539,paratha,1
24539,pilau rice,1
24539,red sauce,1
24539,saag aloo,1
24539,tandoori roti,1
24540,bombay aloo,1
24540,madras chicken,1
24540,naan,1
24540,onion rice,1
24540,rogon lamb,1
24541,bhuna lamb,1
24541,chicken tikka masala,2
24541,garlic naan,1
24541,keema naan,1
24541,keema rice,1
24541,madras lamb,1
24541,mango chutney,2
24541,naan,1
24541,pilau rice,4
24541,plain papadum,2
24541,red sauce,1
24541,tandoori chicken masala,1
24542,chicken chaat,1
24543,chicken tikka masala,1
24543,lamb tikka,1
24543,plain rice,1
24543,saag aloo,1
24544,aloo gobi,1
24544,chicken tikka masala,1
24544,garlic naan,1
24544,mango chutney,1
24544,mushroom rice,1
24544,onion bhaji,1
24545,chicken biryani,1
24545,curry chicken,1
24545,garlic naan,1
24545,onion bhaji,1
24545,pilau rice,1
24545,vegetable samosa,1
24546,keema naan,1
24546,mango chutney,1
24546,mint sauce,1
24546,onion chutney,1
24546,pilau rice,2
24546,plain papadum,3
24546,prawn puree,3
24546,rogon chicken,2
24547,bombay aloo,1
24547,dupiaza lamb,1
24547,keema naan,1
24547,mix starter,1
24547,mushroom rice,1
24548,chicken biryani,1
24548,garlic naan,1
24548,korma chicken,1
24548,pilau rice,1
24549,chicken tikka masala,1
24549,korma chicken tikka,1
24549,naan,2
24549,pilau rice,2
24549,plain papadum,8
24550,bhindi bhajee,1
24550,bhuna chicken tikka,1
24550,chapati,1
24550,sheek kebab,1
24550,tandoori chicken (main),1
24551,chicken royal,1
24551,korma chicken,1
24551,lamb roshni,1
24551,mix starter,2
24552,bhuna chicken,1
24552,bombay aloo,1
24552,keema rice,1
24552,lal mirch chicken,1
24552,mango chutney,1
24552,naan,1
24552,paratha,1
24552,pilau rice,1
24552,plain papadum,2
24552,vegetable samosa,1
24554,bombay aloo,1
24554,chicken chaat (main),1
24554,naan,1
24554,onion bhaji,1
24555,garlic naan,1
24555,lamb balti,1
24555,pilau rice,1
24555,saag aloo,1
24555,vindaloo lamb,1
24556,korma chicken,1
24556,lamb tikka biryani,1
24556,mango chutney,1
24556,mint sauce,1
24556,onion chutney,1
24556,peshwari naan,1
24556,pilau rice,1
24556,plain papadum,3
24556,red sauce,1
24557,bombay aloo,1
24557,chana masala,1
24557,curry chicken,1
24557,mango chutney,1
24557,paratha,2
24557,plain rice,1
24557,red sauce,1
24558,aloo dupiaza,1
24558,bombay chicken,1
24558,chapati,2
24558,mango chutney,1
24558,mushroom rice,1
24558,onion chutney,1
24558,plain papadum,2
24558,red sauce,1
24558,spicy papadum,2
24559,korma chicken,1
24559,madras chicken,1
24559,naan,1
24559,peshwari naan,1
24559,pilau rice,2
24560,chicken tikka,1
24560,lamb tikka jalfrezi,1
24560,mini bhaji,1
24560,mushroom rice,1
24560,saag aloo,1
24560,tandoori roti,1
24561,bhuna chicken,1
24561,bombay aloo,2
24561,chicken tikka masala,2
24561,naan,2
24561,pilau rice,3
24562,kulcha naan,1
24562,mushroom chicken,1
24562,mushroom rice,1
24562,pathia chicken,2
24562,tandoori mixed grill,1
24563,chapati,2
24563,garlic rice,1
24563,lamb tikka karahi,1
24563,mini bhaji,1
24563,mint sauce,1
24563,onion chutney,1
24564,chilli paneer,1
24564,cylon king prawn,1
24564,onion bhaji,1
24564,peshwari naan,1
24565,madras chicken,1
24565,meat samosa,1
24565,mushroom rice,1
24565,red sauce,1
24566,french fries,1
24566,lamb karahi,1
24566,lime pickle,1
24566,naan,1
24566,onion chutney,1
24566,paratha,1
24566,pilau rice,1
24566,plain papadum,2
24567,chicken pakora,1
24567,chicken tikka (main),1
24567,keema naan,1
24567,madras sauce,1
24567,onion bhaji,1
24567,special fried rice,1
24568,bhuna chicken tikka,1
24568,bhuna king prawn,1
24568,bombay aloo,1
24568,chicken tikka (main),1
24568,naan,2
24568,pilau rice,2
24568,plain papadum,4
24568,saag aloo,1
24569,bombay aloo,1
24569,chicken tikka,1
24569,chicken tikka masala,1
24569,king prawn karahi,1
24569,mini bhaji,1
24569,mushroom bhajee,1
24569,naan,2
24569,pathia king prawn,1
24569,pilau rice,1
24569,plain papadum,4
24569,tandoori chicken (main),1
24570,grapes special,1
24570,lamb tikka pasanda,1
24570,mushroom rice,2
24570,paneer kurma,1
24570,pilau rice,1
24571,bhuna chicken tikka,1
24571,bombay aloo,1
24571,mango chutney,1
24571,onion bhaji,1
24571,pilau rice,1
24571,plain papadum,1
24571,red sauce,1
24572,chicken tikka balti,1
24572,pilau rice,1
24572,prawn puree,1
24573,bombay aloo,1
24573,chapati,1
24573,curry chicken tikka,1
24573,keema naan,1
24573,plain papadum,4
24573,plain rice,1
24573,sheek kebab,1
24573,vindaloo sauce,2
24574,korma lamb,1
24574,onion bhaji,1
24574,peshwari naan,1
24574,pilau rice,1
24574,tandoori king prawn garlic,1
24575,lamb balti,1
24575,mango chutney,1
24575,naan,1
24575,pilau rice,1
24575,plain papadum,3
24575,tandoori chicken (main),1
24576,onion bhaji,2
24576,paneer shashlick,1
24576,peshwari naan,1
24576,royal paneer,1
24576,saag aloo,1
24576,special fried rice,1
24577,chicken tikka masala,1
24577,keema naan,1
24577,pilau rice,1
24577,tandoori chicken,1
24578,chicken biryani,1
24578,chicken tikka,1
24578,chicken tikka masala,1
24578,garlic chicken rice,1
24578,mushroom rice,1
24579,chicken biryani,1
24579,madras chicken,1
24579,mango chutney,2
24579,naan,1
24579,onion bhaji,1
24579,plain papadum,2
24580,chana masala,1
24580,chicken sylhet,1
24580,onion bhaji,1
24580,paneer pakora,1
24580,saag dall,1
24580,sheek kebab,1
24581,bombay aloo,1
24581,chicken tikka jalfrezi,1
24581,dhansak chicken tikka,1
24581,naan,1
24581,paratha,1
24581,pilau rice,2
24581,plain papadum,2
24581,red sauce,1
24582,bombay aloo,1
24582,king prawn jalfrezi,1
24582,madras sauce,1
24582,mushroom rice,1
24582,plain papadum,5
24582,red sauce,2
24582,vegetable curry,1
24582,vegetable samosa,1
24583,bhindi bhajee,1
24583,cauliflower bhajee,1
24583,king prawn balti,1
24583,mint sauce,1
24583,onion bhaji,1
24583,plain papadum,1
24583,stuffed paratha,1
24583,tandoori fish (main),1
24584,chicken chaat,1
24584,madras chicken,1
24584,pilau rice,1
24585,bombay aloo,1
24585,naan,1
24585,tandoori chicken,1
24585,vindaloo chicken,1
24586,aloo dupiaza,1
24586,keema naan,1
24586,madras chicken,1
24586,pilau rice,1
24587,chicken tikka jalfrezi,1
24587,garlic naan,1
24587,king prawn shashlick,1
24587,mint sauce,1
24587,onion bhaji,1
24587,onion chutney,1
24587,plain papadum,3
24587,red sauce,1
24587,saag dall,1
24587,spicy papadum,2
24588,aloo dupiaza,1
24588,bombay aloo,2
24588,chicken balti,1
24588,chicken chaat (main),1
24588,chicken tikka masala,1
24588,keema naan,1
24588,naan,1
24588,pilau rice,3
24588,vindaloo chicken,1
24589,bhuna chicken tikka,1
24589,bombay aloo,1
24589,lamb chops,1
24589,onion bhaji,1
24589,onion chutney,3
24589,pilau rice,1
24589,plain papadum,2
24590,mango chutney,1
24590,naan,1
24590,onion bhaji,1
24590,onion chutney,1
24590,pilau rice,1
24590,plain papadum,4
24590,rogon chicken,1
24590,vegetable curry,1
24591,chicken balti,1
24591,dhansak lamb,1
24591,garlic naan,2
24591,korma chicken,1
24591,madras chicken,1
24591,naan,1
24591,saag aloo,1
24591,special fried rice,1
24592,chicken tikka,3
24592,chicken tikka masala,1
24592,keema naan,1
24592,korma prawn,1
24592,madras lamb,1
24592,peshwari naan,1
24592,pilau rice,2
24593,chicken tikka,1
24593,chicken tikka (main),1
24593,mint sauce,2
24593,naan,3
24593,pilau rice,2
24593,vindaloo chicken,1
24594,chicken tikka masala,1
24594,chicken tikka sizzler,1
24594,onion rice,1
24595,bombay aloo,1
24595,butter chicken,1
24595,naan,1
24595,pilau rice,1
24596,butter chicken,1
24596,chicken tikka jalfrezi,1
24596,garlic naan,1
24596,saag aloo,1
24597,keema naan,1
24597,korma chicken,2
24597,mushroom bhajee,1
24597,naan,1
24597,pilau rice,1
24597,saag paneer,1
24598,bhuna lamb,1
24598,dhansak chicken,1
24598,garlic naan,1
24598,korma chicken,1
24598,mini bhaji,1
24598,mushroom bhajee,1
24598,mushroom rice,1
24598,muttar paneer,1
24598,plain rice,1
24598,vegetable rice,1
24599,chicken balti,1
24599,chicken chaat,2
24599,chicken tikka masala,1
24599,crispy aloo,1
24599,mango chutney,3
24599,mint sauce,3
24599,peshwari naan,1
24599,pilau rice,1
24599,plain papadum,4
24599,plain rice,1
24599,royal paneer,1
24599,saag aloo,1
24600,king prawn royal,1
24600,mango chutney,1
24600,onion chutney,1
24600,pilau rice,1
24600,plain papadum,2
24600,prawn puree,1
24601,chicken tikka (main),1
24601,cobra,2
24601,mango chutney,1
24601,onion chutney,1
24601,plain papadum,2
24601,tandoori fish,1
24602,aloo dupiaza,1
24602,bombay chicken,1
24602,egg paratha,1
24602,plain papadum,1
24602,saag aloo,1
24602,vegetable rice,1
24603,chicken balti,1
24603,egg rice,1
24603,garlic naan,1
24603,keema naan,2
24603,madras chicken,2
24603,mushroom rice,1
24603,pilau rice,1
24603,plain rice,1
24603,saag chicken,1
24604,bhuna chicken,1
24604,bombay aloo,1
24604,chicken tikka masala,1
24604,mushroom rice,2
24604,peshwari naan,2
24605,korma chicken,1
24605,naan,1
24605,onion bhaji,1
24605,pilau rice,1
24605,saag aloo,1
24606,pilau rice,1
24606,saag dall,1
24606,vegetable curry,2
24607,chapati,1
24607,dhansak lamb,1
24607,onion bhaji,1
24608,chicken karahi,1
24608,methi chicken,1
24608,paratha,3
24608,tandoori fish jalfrezi,1
24609,chicken biryani,1
24609,naan,1
24609,saag paneer,1
24609,sheek kebab (main),1
24610,curry chicken tikka,1
24610,garlic naan,2
24610,pilau rice,2
24610,tandoori chicken masala,1
24611,bombay aloo,1
24611,lamb tikka biryani,1
24611,madras lamb,1
24611,pilau rice,1
24612,bombay aloo,1
24612,keema naan,1
24612,mango chutney,1
24612,pathia chicken,1
24612,pilau rice,1
24612,plain papadum,1
24613,aloo gobi,1
24613,butter chicken,1
24613,chicken balti,1
24613,mango chutney,1
24613,mint sauce,1
24613,mix starter,1
24613,onion chutney,1
24613,pilau rice,1
24613,plain papadum,3
24613,plain rice,1
24614,bombay aloo,1
24614,chicken shashlick,1
24614,chicken tikka pasanda,2
24614,garlic naan,1
24614,mango chutney,3
24614,mini bhaji,1
24614,mushroom rice,1
24614,naan,1
24614,onion bhaji,1
24614,pilau rice,1
24614,plain papadum,6
24615,chicken chaat,1
24615,chicken tikka jalfrezi,1
24615,cobra,1
24615,korma chicken,1
24615,mini bhaji,1
24615,naan,1
24615,plain papadum,2
24615,plain rice,1
24615,saag aloo,1
24615,saag rice,1
24616,bombay aloo,1
24616,curry chicken,2
24616,madras chicken,1
24616,naan,2
24616,pilau rice,1
24616,plain rice,2
24617,curry chicken,1
24617,lamb shashlick curry,1
24617,mint sauce,1
24617,onion bhaji,2
24617,peshwari naan,1
24617,pilau rice,1
24618,aloo gobi,1
24618,bhindi bhajee,1
24618,butter chicken,1
24618,lamb karahi,1
24618,naan,3
24618,paratha,4
24618,saag paneer,1
24619,aloo gobi,1
24619,chicken tikka (main),2
24619,chicken tikka biryani,1
24619,chicken tikka pasanda,1
24619,lamb balti,1
24619,mushroom rice,2
24619,naan,1
24619,saag aloo,2
24620,dhansak chicken,1
24621,bombay aloo,1
24621,chicken tikka (main),1
24621,dhansak lamb,1
24621,korma chicken,2
24621,onion bhaji,2
24621,pilau rice,2
24621,plain papadum,4
24622,bombay aloo,1
24622,chicken royal,2
24622,dhansak chicken,1
24622,jinga chillies,1
24622,mushroom rice,1
24622,naan,2
24622,pilau rice,2
24623,lemon rice,1
24623,mix starter,1
24623,pathia lamb,1
24624,bombay aloo,1
24624,bottle coke,1
24624,curry lamb,1
24624,madras chicken,1
24624,mint sauce,1
24624,mushroom rice,1
24624,onion chutney,1
24624,plain papadum,1
24624,prawn puree,2
24624,red sauce,1
24624,spicy papadum,1
24625,bombay aloo,1
24625,chicken tikka,1
24625,chicken tikka karahi,1
24625,garlic naan,1
24625,mint sauce,1
24625,onion chutney,2
24625,pilau rice,2
24625,plain papadum,3
24625,red sauce,1
24626,curry chicken,1
24626,kulcha naan,1
24626,mini bhaji,1
24626,tandoori fish jalfrezi,2
24626,vegetable rice,3
24627,cauliflower bhajee,1
24627,chicken biryani,1
24627,chicken tikka pasanda,1
24627,lamb balti,1
24627,pilau rice,1
24627,prawn puree,1
24628,chapati,2
24628,cobra,1
24628,lamb tikka biryani,1
24628,mini bhaji,1
24628,mint sauce,1
24628,onion chutney,1
24629,cauliflower bhajee,1
24629,chicken rezala,1
24629,dupiaza chicken,1
24629,keema naan,1
24629,korma sauce,1
24629,mushroom rice,1
24629,prawn puree,1
24629,rogon lamb,1
24630,garlic naan,1
24630,korma chicken,1
24630,lamb balti,1
24630,pilau rice,3
24630,rogon chicken,1
24630,saag aloo,2
24631,aloo brinjal,1
24631,dhansak chicken,1
24631,madras chicken,1
24631,naan,2
24631,onion bhaji,1
24631,pilau rice,2
24631,saag bhajee,1
24631,tandoori king prawn masala,1
24632,bombay aloo,1
24632,garlic naan,1
24632,korma chicken tikka,1
24632,onion bhaji,1
24632,plain rice,1
24633,bombay aloo,2
24633,chicken chaat,2
24633,garlic naan,1
24633,korma chicken,1
24633,korma sauce,1
24633,lamb balti,1
24633,pilau rice,1
24633,plain rice,1
24634,achar chicken,1
24634,achar lamb,1
24634,chicken hari mirch,1
24634,garlic chicken,1
24634,garlic naan,3
24634,korma chicken,1
24634,lemon rice,1
24634,madras lamb,1
24634,muttar paneer,1
24634,peshwari naan,1
24634,pilau rice,1
24634,saag paneer,1
24634,tandoori mixed grill,2
24635,bombay aloo,1
24635,mango chutney,1
24635,paratha,1
24635,pilau rice,1
24635,plain papadum,1
24635,vegetable samosa,1
24636,bombay aloo,1
24636,chicken tikka (main),1
24636,chicken tikka masala,1
24636,garlic naan,1
24636,mini bhaji,1
24636,pilau rice,2
24637,chapati,1
24637,chicken tikka masala,1
24637,curry chicken,2
24637,lime pickle,1
24637,mango chutney,1
24637,mint sauce,1
24637,mix starter,1
24637,mushroom bhajee,1
24637,naan,1
24637,onion chutney,1
24637,peshwari naan,1
24637,pilau rice,2
24637,plain papadum,3
24637,plain rice,2
24637,vindaloo lamb,1
24638,bombay aloo,1
24638,french fries,1
24638,naan,1
24638,onion bhaji,1
24638,special fried rice,1
24638,vegetable biryani,1
24639,curry lamb,1
24639,garlic naan,1
24639,onion bhaji,1
24639,pilau rice,1
24640,bottle coke,1
24640,garlic naan,1
24640,korma chicken,2
24640,lamb shashlick,1
24640,meat samosa,1
24640,mint sauce,1
24640,naan,1
24640,onion bhaji,1
24640,onion rice,1
24640,plain papadum,2
24640,tandoori mixed grill,1
24640,vegetable samosa,1
24641,bombay aloo,1
24641,chicken chaat (main),1
24641,naan,1
24642,butter chicken,2
24642,chicken tikka masala,1
24642,garlic naan,4
24642,lamb tikka jalfrezi,1
24642,madras chicken,1
24642,mint sauce,2
24642,mushroom rice,3
24642,pilau rice,1
24642,plain papadum,4
24643,curry chicken,1
24643,meat samosa,1
24643,mint sauce,1
24643,pilau rice,1
24643,plain papadum,1
24644,bombay aloo,1
24644,chicken tikka masala,1
24644,naan,1
24644,pilau rice,1
24644,saag aloo,1
24645,tandoori chicken (main),2
24646,bombay aloo,1
24646,butter chicken,1
24646,chicken tikka,1
24646,chicken tikka masala,1
24646,curry chicken,1
24646,garlic naan,1
24646,mushroom rice,1
24646,pilau rice,2
24647,garlic tikka chilli masala,1
24647,mushroom bhajee,1
24647,onion chutney,1
24647,saag dall,1
24647,spicy papadum,2
24648,korma chicken,1
24648,madras chicken,1
24648,meat samosa,1
24648,mix starter,1
24648,naan,1
24648,paratha,1
24648,plain rice,2
24649,garlic naan,1
24649,korma sauce,2
24649,lamb biryani,1
24649,mint sauce,1
24649,plain papadum,1
24649,plain rice,2
24650,chicken tikka masala,2
24650,mushroom rice,2
24650,naan,1
24650,peshwari naan,1
24651,mushroom rice,1
24651,onion chutney,1
24651,plain papadum,4
24651,saag aloo,2
24652,bombay aloo,1
24652,cauliflower bhajee,1
24652,onion bhaji,1
24652,pilau rice,1
24652,vegetable curry,1
24653,keema naan,1
24653,malaya chicken,1
24653,mushroom rice,1
24653,persian lamb biryani,1
24654,chicken tikka karahi,1
24654,chilli paneer,1
24654,muttar paneer,2
24654,naan,3
24654,plain rice,1
24655,bombay aloo,1
24655,chicken chilli masala,1
24655,dupiaza lamb,1
24655,keema naan,1
24655,mushroom rice,1
24655,onion bhaji,1
24656,curry chicken tikka,1
24656,madras chicken,1
24656,masala sauce,1
24656,mini bhaji,1
24656,mint sauce,6
24656,mushroom rice,1
24656,naan,1
24656,onion chutney,4
24656,peshwari naan,1
24656,plain papadum,6
24656,red sauce,2
24656,special fried rice,1
24656,vegetable bhuna,1
24656,vegetable samosa,1
24657,bangon hari mirch,1
24657,chana masala,1
24657,tarka dall,2
24657,vegetable rice,2
24658,chilli paneer,1
24658,lamb balti,1
24658,naan,1
24658,prawn puree,1
24658,special fried rice,1
24658,tandoori roti,1
24659,chicken tikka masala,1
24659,lamb biryani,1
24659,mango chutney,1
24659,meat samosa,1
24659,naan,1
24659,onion bhaji,1
24659,pilau rice,1
24659,plain papadum,2
24659,puree,1
24659,sheek kebab,1
24660,lime pickle,1
24661,chicken tikka masala,1
24661,house white wine 75cl,1
24661,pilau rice,1
24662,aloo gobi,1
24662,chicken balti,1
24662,dupiaza chicken,1
24662,garlic naan,2
24662,mushroom rice,1
24663,bombay aloo,1
24663,chicken tikka biryani,1
24663,lamb chops,1
24663,onion chutney,2
24663,plain papadum,1
24664,chicken biryani,2
24664,chicken tikka masala,1
24664,curry chicken tikka,1
24664,curry sauce,1
24664,mango chutney,1
24664,plain papadum,4
24664,red sauce,1
24664,saag aloo,1
24664,special fried rice,2
24665,chapati,3
24665,chilli paneer,1
24665,garlic naan,4
24665,green salad,1
24665,lamb tikka biryani,1
24665,lemonade 1.5 ltr,1
24665,malaya lamb,1
24665,paneer pakora,1
24665,special fried rice,1
24665,tarka dall,1
24666,lamb biryani,1
24666,vegetable biryani,1
24667,korma chicken,1
24667,mushroom rice,1
24667,saag dall,1
24668,chana masala,1
24668,chicken tikka pasanda,1
24668,mint sauce,1
24668,mushroom bhajee,1
24668,mushroom rice,1
24668,paneer dansak,1
24668,paneer tikka masala,1
24668,pilau rice,1
24668,plain papadum,2
24668,red sauce,1
24669,bombay aloo,1
24669,chicken tikka biryani,1
24669,lamb tikka karahi,1
24669,mint sauce,1
24669,plain papadum,4
24669,plain rice,1
24669,red sauce,1
24670,chicken tikka,1
24670,keema naan,3
24670,keema rice,1
24670,lamb tikka,1
24670,lamb tikka (main),1
24670,madras sauce,1
24670,plain papadum,2
24670,spicy papadum,2
24672,chicken chaat,1
24672,chicken tikka sizzler,1
24672,korma chicken,1
24672,malaya chicken,1
24672,mango chutney,1
24672,mini bhaji,1
24672,mint sauce,1
24672,naan,1
24672,plain papadum,1
24673,curry king prawn,1
24673,dhansak prawn,1
24673,peshwari naan,1
24673,pilau rice,1
24673,saag aloo,1
24674,chicken tikka,1
24674,king prawn biryani,1
24674,madras chicken,1
24674,mango chutney,1
24674,plain papadum,3
24674,red sauce,1
24674,saag aloo,1
24674,special fried rice,1
24674,vegetable samosa,1
24675,malaya chicken tikka,2
24675,mini bhaji,1
24675,onion rice,2
24675,peshwari naan,1
24675,saag aloo,1
24676,chicken tikka jalfrezi,2
24676,garlic naan,1
24676,lamb chilli masala,1
24676,naan,1
24676,peshwari naan,1
24676,pilau rice,3
24676,saag aloo,2
24676,saag paneer,1
24676,vegetable bhuna,1
24676,vegetable jalfrezi,1
24677,aloo gobi,1
24677,chana masala,1
24677,chicken karahi,1
24677,garlic naan,2
24677,garlic tikka chilli masala,1
24677,pilau rice,1
24677,plain papadum,3
24677,saag bhajee,1
24677,saag lamb,1
24678,mango chutney,1
24678,naan,1
24678,onion bhaji,1
24678,onion chutney,1
24678,pilau rice,1
24678,plain papadum,4
24678,rogon chicken,1
24678,vegetable curry,1
24679,bombay aloo,1
24679,garlic naan,1
24679,korma chicken,2
24679,lamb biryani,1
24679,madras lamb,1
24679,naan,1
24679,peshwari naan,2
24679,pilau rice,3
24679,saag aloo,1
24680,bombay aloo,1
24680,chicken chaat (main),1
24680,naan,1
24680,onion bhaji,1
24681,cobra,2
24681,garlic mirch chicken,1
24681,garlic naan,1
24681,mango chutney,1
24681,mini bhaji,1
24681,plain papadum,1
24681,red sauce,1
24681,tandoori fish,1
24682,chicken chaat,1
24682,korma chicken,1
24682,mango chutney,1
24682,mushroom rice,1
24682,onion chutney,1
24682,plain papadum,2
24682,tandoori chicken,1
24682,tandoori fish,1
24683,curry king prawn,2
24683,madras chicken,1
24684,chicken tikka masala,1
24684,lamb biryani,2
24684,pilau rice,1
24685,bhuna chicken,1
24685,chicken balti,1
24685,chicken chaat (main),1
24685,dhansak chicken,2
24685,garlic naan,1
24685,garlic rice,1
24685,keema naan,1
24685,methi chicken,1
24685,mushroom rice,1
24685,onion bhaji,1
24685,paneer karahi,1
24685,peshwari naan,2
24685,pilau rice,1
24685,special fried rice,1
24685,tandoori chicken (main),1
24686,chicken tikka karahi,1
24686,peshwari naan,1
24686,pilau rice,2
24687,bhuna lamb,1
24687,bombay aloo,1
24687,curry chicken,1
24687,mango chutney,1
24687,mint sauce,1
24687,plain papadum,2
24687,rogon lamb,1
24688,chicken tikka masala,1
24688,cobra,1
24688,curry king prawn,1
24688,garlic naan,1
24688,mini bhaji,1
24688,mint sauce,1
24688,mushroom rice,1
24688,plain papadum,2
24689,butter chicken,1
24689,chicken tikka masala,1
24689,chicken tikka sizzler,1
24689,garlic naan,1
24689,keema naan,1
24689,madras chicken,1
24689,pilau rice,3
24690,chana masala,1
24690,naan,1
24690,tandoori mixed grill,1
24691,chicken tikka masala,1
24691,keema naan,1
24691,pathia king prawn,1
24691,pilau rice,1
24692,french fries,1
24692,garlic naan,1
24692,garlic tikka chilli masala,1
24692,sheek kebab,1
24692,special fried rice,1
24693,chicken royal,1
24693,chicken tikka karahi,1
24693,garlic naan,1
24693,mini bhaji,1
24693,mushroom rice,1
24694,chicken royal,1
24694,chicken tikka karahi,1
24694,garlic naan,1
24694,mini bhaji,1
24694,mushroom rice,1
24695,aloo dupiaza,1
24695,garlic chicken rice,1
24695,korma chicken,1
24695,lamb chops,1
24695,mango chutney,1
24695,mini bhaji,1
24696,chicken tikka masala,1
24696,lamb karahi,1
24696,naan,3
24697,bottle coke,1
24697,curry chicken,1
24697,naan,1
24697,pilau rice,1
24698,korma chicken,1
24698,lamb tikka biryani,1
24698,mango chutney,1
24698,meat samosa,1
24698,naan,1
24698,onion bhaji,1
24698,paratha,1
24698,pilau rice,1
24698,plain papadum,1
24699,bhindi bhajee,1
24699,bombay chicken,1
24699,dhansak king prawn,1
24699,mango chutney,1
24699,naan,1
24699,peshwari naan,1
24699,pilau rice,3
24700,cobra,2
24700,curry chicken tikka,1
24700,grapes special,1
24700,keema naan,1
24700,pilau rice,1
24700,royal paneer,1
24701,chicken biryani,1
24701,chicken tikka masala,1
24702,chicken tikka masala,1
24702,korma chicken,1
24702,onion bhaji,1
24702,peshwari naan,1
24702,pilau rice,1
24702,saag paneer,1
24704,aloo dupiaza,1
24704,chapati,2
24704,egg paratha,1
24704,mango chutney,1
24704,mushroom rice,1
24704,onion chutney,1
24704,paneer sizzler,1
24704,plain papadum,2
24704,red sauce,1
24704,saag aloo,1
24704,spicy papadum,2
24704,vegetable rice,1
24704,vindaloo chicken,1
24704,vindaloo sauce,1
24705,butter chicken,1
24705,chapati,4
24705,madras chicken,1
24705,naan,1
24706,bombay aloo,1
24706,chicken tikka (main),3
24706,french fries,1
24706,madras chicken,1
24706,mushroom rice,1
24706,naan,1
24706,pilau rice,1
24706,tandoori chicken masala,1
24707,cylon chicken,1
24707,keema naan,1
24707,korma king prawn,1
24707,mango chutney,1
24707,mushroom rice,1
24707,pilau rice,1
24708,bombay aloo,1
24708,chicken tikka,1
24708,cobra,1
24708,egg rice,2
24708,naan,1
24708,tandoori chicken,1
24709,chicken tikka jalfrezi,1
24709,chilli paneer,1
24709,lamb tikka,1
24709,meat samosa,1
24709,naan,1
24709,pilau rice,1
24710,chicken chaat,1
24711,cauliflower bhajee,1
24711,garlic tikka chilli masala,1
24711,onion chutney,1
24711,saag aloo,1
24711,saag dall,1
24711,spicy papadum,2
24712,masala sauce,1
24712,paratha,1
24712,puree,2
24713,lamb tikka masala,1
24713,mix starter,1
24713,naan,1
24713,onion chutney,2
24713,pilau rice,2
24713,red sauce,1
24713,spicy papadum,1
24714,bombay aloo,1
24714,chicken tikka masala,1
24714,garlic mirch chicken,1
24714,keema rice,1
24714,mango chutney,1
24714,paratha,1
24714,pilau rice,1
24714,plain papadum,2
24715,butter chicken,1
24715,garlic naan,2
24715,madras chicken tikka,1
24715,vegetable samosa,1
24716,chapati,1
24716,chicken tikka (main),1
24716,mix starter,1
24716,mushroom rice,1
24717,bombay aloo,1
24717,madras chicken,1
24717,naan,1
24717,pilau rice,1
24717,sheek kebab,1
